InspectionID,BusinessName,License,Address,City,State,Zip,Latitude,Longitude,DatePerformed,Result,ViolationID,Name,Comments
1235454,MCDONALD'S (MCDONALD'S (T3- L4)),2016727,11601 W TOUHY AVE,CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2012-10-19,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",OBSERVED FOOD/DUST BUILD UP ON SHELVES AT PREP AREA. INSTRUCED MANAGER TO CLEAN SHELVES AND MAINTAIN.
1235498,MCDONALD'S RESTAURANT (MCDONALD'S RESTAURANT (T3 H9)),51206,11601 W TOUHY AVE,CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2012-11-08,Pass w/ Conditions,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,"STORAGE ROOM WALK IN COOLER AND STORAGE ROOM WALK IN FREEZER BOTH EMPTY AND OFF AT THIS TIME, STORAGE AREA IS LOCATED BY GATE L/ TERMINAL #3. COOLER AND FREEZER IS TAGGED BY CDPH AT THIS TIME. NO CITATION ISSUED. ESTALBISHMENT HAS WORKING WALK IN COOLER AND WALK IN FREEZER AT LOWER LEVEL SEPERATE STORAGE AREA AND WALK IN FREEZER ON PREMISES."
1235498,MCDONALD'S RESTAURANT (MCDONALD'S RESTAURANT (T3 H9)),51206,11601 W TOUHY AVE,CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2012-11-08,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",OBSERVED SLIGHT CALCIUM BUILD UP INSIDE ICE MACHINE. MUST CLEAN AND MAINTAIN INTERIOR OF ICE MACHINE.
1235506,MCDONALD'S RESTAURANT (MCDONALD'S RESTAURANT (T3 H9)),51206,11601 W TOUHY AVE,CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2012-11-14,Pass,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,"CORRECTED, STORAGE ROOM WALK IN COOLER AMBIENT AIR AT 37 F AND WALK IN FREEZER AT 0 F."
1235506,MCDONALD'S RESTAURANT (MCDONALD'S RESTAURANT (T3 H9)),51206,11601 W TOUHY AVE,CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2012-11-14,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",SEE REPORT DATED ON 11/08/12
1235577,MCDONALD'S RESTAURANT,1225984,6125 N MILWAUKEE AVE,CHICAGO,IL,60646,41.9928754427605,-87.7835214845884,2013-01-02,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",CORRECTED
1236054,KARAVITES REST INC (MCDONALD'S),11136,5130 N SHERIDAN RD,CHICAGO,IL,60640,41.976283055914,-87.6551477688298,2013-10-25,Pass w/ Conditions,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,"STAND UP REACH IN COOLER #1 NOT MAINTAINED, AMBIENT AIR TEMPERATURE AT 56.8 F. FOUND CUT FRUIT, MILK, DRESSING INSIDE SAID COOLER. INSTRUCTED MANAGER TO REPAIR COOLER, AMBIENT AIR TEMPERATURE MUST BE 40 F OR BELOW. CRITICAL VIOLATION 7-38-005(A)."
1236054,KARAVITES REST INC (MCDONALD'S),11136,5130 N SHERIDAN RD,CHICAGO,IL,60640,41.976283055914,-87.6551477688298,2013-10-25,Pass w/ Conditions,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE","FOUND THE FOLLOWING POTENTIALLY HAZARDOUS FOODS HELD AT IMPROPER TEMPERATURE, 53 F INSIDE COOLER- CUT FRUIT, SALAD DRESSINGS AND MILK. INSTRUCTED MANAGER ALL POTENTIALLY HAZARDOUS FOODS MUST BE HELD AT 40 F OR BELOW. ALL OUT OF TEMPERATURE POTENTIALLY HAZARDOUS FOODS VOLUNTARILLY DISCARDED AT THIS TIME. CRITICAL VIOLATION 7-38-005(A)."
1236068,MCDONALD'S,51011,1004 W WILSON AVE,CHICAGO,IL,60640,41.9655372266183,-87.6550274072498,2013-11-04,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",OBSERVED CALCIUM BUILD UP INSIDE ICE MACHINE (ICE MACHINE IN PREP AREA). INSTRUCTED MANAGER TO CLEAN AND MAINTAIN INTERIOR OF ICE MACHINE.
1271493,MCDONALD'S,1356058,5656 W IRVING PARK RD,CHICAGO,IL,60634,41.9532631107403,-87.7693112226014,2013-01-10,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","Non food contact surfaces of ice machine not clean, need cleaning(detailed)."
1277275,MCDONALD'S,57781,3020 S HALSTED ST,CHICAGO,IL,60608,41.8392068322871,-87.6464535456406,2012-07-18,Pass,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,"Internal temperature of reach-in double door cooler at 35.6 F double,and two reach-in double door freezer at 0 F."
1277275,MCDONALD'S,57781,3020 S HALSTED ST,CHICAGO,IL,60608,41.8392068322871,-87.6464535456406,2012-07-18,Pass,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE",Violation #03 now corrected.
1277275,MCDONALD'S,57781,3020 S HALSTED ST,CHICAGO,IL,60608,41.8392068322871,-87.6464535456406,2012-07-18,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",Violation #33 now corrected.
1285278,MCDONALD'S,1332921,2005 W CHICAGO AVE,CHICAGO,IL,60622,41.8957965124416,-87.6773227997198,2012-09-17,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",VIOLATION NOW CORRECTED
1285300,MCDONALD'S RESTAURANT,59747,7601 S VINCENNES AVE,CHICAGO,IL,60620,41.7562118830204,-87.6321305421237,2012-09-18,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN THE FOLLOWING: INTERIOR CABINETS OF DEEP FRYERS, INTERIOR OF ICE MACHINE, EXTERIOR OF SOFT-SERVE MACHINE, AND ALL UNCLEAN EQUIPMENT IN DISH WASHING AREA(INCLUDING SLIDING STORAGE RACKS IN REAR). REMOVE ICY BUILD-UP FRON AIR VENTS IN WALK-IN FREEZER AND SALAD COOLER.  "
1285329,MCDONALD'S,1356058,5656 W IRVING PARK RD,CHICAGO,IL,60634,41.9532631107403,-87.7693112226014,2012-09-18,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",VIOLATION HAS BEEN CORRECTED.
1285340,MCDONALD'S,33706,3200 W ROOSEVELT RD,CHICAGO,IL,60624,41.8665138881923,-87.7057335990255,2012-09-19,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. CLEAN EXTERIOR SURFACES OF COOKING EQUIPMENT, COFFEE MACHINES, SODA MACHINES ETC AND MAINTAIN. CLEAN INTERIOR BOTTOMS OF FRYERS TO REMOVE DUST OBSERVED."
1285868,MCDONALD'S,1519152,6355 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60637,41.7785971834236,-87.6154413879464,2012-10-15,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",VIOLATION CORRECTED.
1286103,MCDONALD'S,1474116,1443 E 87TH ST,CHICAGO,IL,60619,41.7367599255433,-87.588841701402,2012-10-25,Pass w/ Conditions,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,"REACH-IN SALAD COOLER NOT MAINTAINING ADEQUATE TEMPERATURE, AIR TEMP RECORDED AT 48.1F. INSTRUCTED TO HAVE UNIT SERVICED, HELD FOR INSPECTION TAG PLACED ON UNIT. MUST FAX REQUEST FOR RE-INSPECTION OF UNIT TO 312-746-4240 ONCE REPAIRED(CANNOT USE UNIT UNTIL RELEASED BY CDPH). CITATION ISSUED-CRITICAL 7-38-005(A)."
1286103,MCDONALD'S,1474116,1443 E 87TH ST,CHICAGO,IL,60619,41.7367599255433,-87.588841701402,2012-10-25,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN THE FOLLOWING: INTERIOR OF REACH-IN FREEZER BY BREAKFAST GRILL, FILTERS ABOVE GRILLS, TOP EXTERIOR OF SOFT-SERVE MACHINE(SPLASH), AND UPPER INTERIOR OF FRENCH FRY HOLDING UNIT."
1286241,MCDONALD'S,1679006,5153 W CHICAGO AVE,CHICAGO,IL,60651,41.8948336616181,-87.7553010646592,2013-02-04,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",PREVIOUS VIOLATION CORRECTED
1286341,MCDONALD'S CORPORATION,1243048,23 N WESTERN AVE,CHICAGO,IL,60612,41.8819144601214,-87.6863038518981,2013-10-07,Pass,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",VIOLATION CORRECTED
1286341,MCDONALD'S CORPORATION,1243048,23 N WESTERN AVE,CHICAGO,IL,60612,41.8819144601214,-87.6863038518981,2013-10-07,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN BOTTOM COMPARTMENTS OF THE DEEP FRYERS,HAS GREASE BUILD-UP ALSO CLEAN BETWEEN RUNNERS OF DOOR AT THE CHEST COOLER AT DRIVE THUR AREA   "
1292316,MCDONALD'S,1969968,23 S CLARK ST,CHICAGO,IL,60603,41.8813862844238,-87.6307195439334,2013-02-05,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","MUST CLEAN AND SANITIZE ALL DRINK DISPENSERS AT MCCAFE STATION TO REMOVE FOOD SPLASHES AND DEBRIS.    MUST CLEAN AND SANITIZE INTERIOR OF DEEP FRYERS TO REMOVE EXCESSIVE GREASE BUILD UP.  "
1296390,MCDONALD'S,2031962,1951 E 95TH ST,CHICAGO,IL,60617,41.7223544482932,-87.5757780641475,2013-05-28,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",INTERIOR UPPER PANEL INSIDE ICE MACHINE NOT CLEAN.MUST CLEAN/MAINTAIN.
1296474,MCDONALD'S #5813,14116,4047 E 106TH ST,CHICAGO,IL,60617,41.7025732753772,-87.5250941359867,2013-07-18,Pass w/ Conditions,8,"SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME","0OBSERVED LOW TEMP DISH MACHINE BEING USED NOT SANITIZING PROPER CHLORINE CHEMICAL CONCENTRATION REQUIRED OF 100PPM.TEST KIT CHEMICAL READS  10 PPM.DISH MACHINE WILL BE TAGGED HELD FOR INSPECTION.MUST HAVE DISH MACHINE SERVICED/REPAIRED.MUST USE 3- COMP SINK TO WASH,RINSE AND SANITIZE FOOD EQUIPMENT AND UTENSILS,CDI.CRITICAL CITATION ISSUED."
1296474,MCDONALD'S #5813,14116,4047 E 106TH ST,CHICAGO,IL,60617,41.7025732753772,-87.5250941359867,2013-07-18,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","ICE DISPENSERS OF SODA MACHINE IN DINING ROOM NOT CLEAN,INSINDE CABINETS OF FRENCH FRY HOLDING UNIT NOT CLEAN,REAR STORAGE SHELVES IN DRIVE THRU NOT CLEAN.INSTRUCTED TO CLEAN THE FOLLOWING AND MAINTAIN."
1296491,MCDONALD'S #5813,14116,4047 E 106TH ST,CHICAGO,IL,60617,41.7025732753772,-87.5250941359867,2013-07-25,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","ICE DISPENSERS OF SODA MACHINE IN DINING ROOM NOT CLEAN,INSINDE CABINETS OF FRENCH FRY HOLDING UNIT NOT CLEAN,REAR STORAGE SHELVES IN DRIVE THRU NOT CLEAN.INSTRUCTED TO CLEAN THE FOLLOWING AND MAINTAIN.  "
1296598,MCDONALD'S RESTAURANT,64964,2425 E 79TH ST,CHICAGO,IL,60649,41.7516335989759,-87.5651606509335,2013-09-27,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",OBSERVED DINING ROOM TABLES AND POP STATION NOT CLEAN/MAINTAIN.INSTRUCTED TO CLEAN TABLES /MAINTAIN REGULARLY FOR CUSTOMERS. ALSO EXTERIOR OF COOLERS NOT CLEAN IN PREP AREAS.MUST CLEAN.
1296721,MCDONALD'S RESTAURANT,64964,2425 E 79TH ST,CHICAGO,IL,60649,41.7516335989759,-87.5651606509335,2013-12-09,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","EXTERIOR OF COOLERS NOT CLEAN IN PREP AREAS.MUST CLEAN.  "
1296869,MCDONALD'S,1979615,7832 S WESTERN AVE,CHICAGO,IL,60620,41.7509316572994,-87.6830175318953,2014-05-02,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",INTERIOR  UPPER PANEL OF ICE MACHINE NOT CLEAN.MUST CLEAN/MAINTAIN.
1296914,MCDONALD'S,1170058,1657 W 95TH ST,CHICAGO,IL,60643,41.7210731421679,-87.6648983733961,2014-05-28,Pass w/ Conditions,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,"FOUND WALK IN COOLER MAINTAINING IMPROPER AIR TEMPERATURE OF 46F,AND REACH IN COOLER AT FRONT COUNTER MAINTAINED AT 48.9F.MUST BE MAINTAINED AT 40F OR BELOW. WALK IN COOLER SERVICED/AIR TEMPERATURE-37F.-CDI.CRITICAL VIOLATION ISSUED 7-38-005A"
1296914,MCDONALD'S,1170058,1657 W 95TH ST,CHICAGO,IL,60643,41.7210731421679,-87.6648983733961,2014-05-28,Pass w/ Conditions,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE","FOUND POTENTIALLY HAZARDOUS FOODS IN COOLERS MAINTAINED AT IMPROPER COLD TEMPERATURES,IE 23LBS LARGE EGGS AT 48F-49.7F.ALSO APPROX 25LBS OF CHOCOLATE MILK/1LBS WHITE MILK AT 48F-55F.FOOD WAS REMOVED AND DISCARDED BY MANAGERS,CDI.MUST MAINTAIN POTENTIALLY HAZARDOUS FOODS AT 40F OR BELOW. TOTAL COST APPROX $.75.00 CRITICAL VIOLATION ISSUED 7-38-005A"
1296914,MCDONALD'S,1170058,1657 W 95TH ST,CHICAGO,IL,60643,41.7210731421679,-87.6648983733961,2014-05-28,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","REAR SHELVING UNITS NOT CLEAN IN REAR OF DEBRIS ,OLD FOOD.MUST CLEAN/MAINTAIN."
1300347,MCDONALD'S,1943516,6560 S STONY ISLAND AVE,CHICAGO,IL,60637,41.7752200873081,-87.5864366257481,2012-11-06,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",VIOLATION CORRECTED
1300547,MCDONALD'S,1474116,1443 E 87TH ST,CHICAGO,IL,60619,41.7367599255433,-87.588841701402,2012-11-19,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN THE FOLLOWING: INTERIOR OF REACH-IN FREEZER BY BREAKFAST GRILL, FILTERS ABOVE GRILLS, TOP EXTERIOR OF SOFT-SERVE MACHINE(SPLASH), AND UPPER INTERIOR OF FRENCH FRY HOLDING UNIT.  "
1300619,MCDONALD'S,1984911,4320 N CICERO AVE,CHICAGO,IL,60641,41.9595750994431,-87.7476456870793,2012-11-26,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","Non food contact surfaces of ice machine not clean, need detailed cleaning(crevices), non food contact surfaces of walk in cooler shelving/racks not clean, need detailed cleaning, rear storage shelving/racks not clean, need detailed cleaning, front counter shelving need cleaning(detailed)."
1300725,MCDONALD'S RESTAURANT (MCDONALD'S),1477366,2707 N MILWAUKEE AVE,CHICAGO,IL,60647,41.9304965318765,-87.7095113244665,2012-12-04,Pass w/ Conditions,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,"COOLER TEMP READING 55.0'F FRONT SERVICE AREA, MUST ALL COOLERS UP AND OPERATING AT TIME OF INSPECTION"
1300946,MCDONALD'S (MCDONALD'S (T3- L4)),2016727,11601 W TOUHY AVE,CHICAGO,IL,60666,42.0085364008687,-87.9144284392705,2012-12-17,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","OBSERVED FOOD/DUST BUILD UP ON SHELVES AT PREP AREA. INSTRUCED MANAGER TO CLEAN SHELVES AND MAINTAIN.  "
1305213,MCDONALD'S,1302136,70 E GARFIELD BLVD,CHICAGO,IL,60615,41.7947940242651,-87.6229151035504,2012-10-09,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","MUST DETAIL CLEAN INTERIOR AND EXTERIOR OF ALL FRYERS. MUST REMOVE GREASE AND DUST. MUST ALSO CLEAN ALL PREP TABLES AND COOLERS. MUST DETAIL CLEAN THE INTERIOR TOP PANEL OF THE ICE MACHINE.   "
1305349,MCDONALD'S,1678525,5700 S CICERO AVE,CHICAGO,IL,60638,41.7893293232654,-87.7416456441964,2013-07-18,Pass w/ Conditions,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE",OBSERVED 1 TRAY OF EGGS (30) AT IMPROPRER TEMPERATURE OF 58.1F IN COOLER. INSTD TO MAINTAIN PROPER TEMPERATURES OF 40F OR BELOW AT ALL TIMES. MGR DISCARDED AND DENATURED AT THIS TIME. CITATION ISSUED 7-38-005A CRITICAL.  APPROX 3LBS $25 VALUE.
1305399,MCDONALD'S #4308 (MCDONALD'S),1904304,3867 S ARCHER AVE BLDG,CHICAGO,IL,60632,41.823158345079,-87.6892366472357,2013-09-10,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","INTERIOR BOTTOM OF CABINETS UNDER KETCHUP/BBQ SAUCE CONDIMENT STATION NOT CLEAN, EXCEESSIVE FOOD SPILLS. INSTD TO CLEAN SAME. ORANGE JUICE BEVERAGE STATIONS, NOZZLES, AND ALL ATTACHED HARDWARE NEEDS DETAILED CLEANING.  "
1305427,MCDONALD'S,1678527,5700 S CICERO AVE,CHICAGO,IL,60638,41.7893293232654,-87.7416456441964,2013-09-19,Pass w/ Conditions,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,2-DOOR FREEZER IN USE UNABLE TO MAINTAIN PROPER TEMPERATURE (INTERNAL TEMPERATURE OF 44.6F). UNIT TAGGED AND UNABLE TO USE AT THIS TIME. INSTD TO REMOVE ALL PRODUCT FROM FREEZER AND RE-LOCATE TO COOLER (BOXES OF CHICKEN AND HAMBURGERS RANGING IN TEMPERATURES FROM 12F-14.4F). INSTD MGR NOT TO RE FREEZE PRODUCT. UNIT MUST BE ABLE TO MAINTAIN PROPER TEMPERATURE OF 0F OR BELOW AT ALL TIMES. CITATION ISSUED 7-38-005A CRITICAL.
1307384,MCDONALD'S,1490035,6900 S LAFAYETTE AVE,CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2014-04-11,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN THE FOLLOWING: BOTH HOODS,FILTERS,TOP,SIDES OF THE COOKING EQUIPMENT THICK WITH GREASE BUILDUP ON THEM PULL ALL EQUIPMENT OUT FROM THE WALLS AND CLEAN BEHIND THEN ALSO THICK WITH GREASE BUILDUP.  INTERIORS AND EXTERIORS OF COOLERS AND FREEZERS IN SALAD PREP STATION AREA, EXTERIORS OF DEEP FRYER STATION IN REAR FOOD PREP AREA.   DEFROST REACH-IN FREEZER BY DEEP FRYER STATION IN REAR, REACH-IN COOLER IN FRONT DRIVE-THRU WINDOW AREA, STORAGE RACKS IN BASEMENT WHERE NEEDED, EXTERIORS AND SIDES OF ALL EQUIPMENT IN SMOOTHIE PREP STATION AREA.  CLEAN ALL OTHER UNCLEAN SURFACES THROUGHOUT.  "
1307396,MCDONALD'S,1874347,6515 S WESTERN AVE,CHICAGO,IL,60636,41.7751165659088,-87.6833858388708,2014-04-18,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",VIOLATIONS CORRECTED.
1307410,MCDONALD'S,1490035,6900 S LAFAYETTE AVE,CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2014-04-28,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN THE FOLLOWING: BOTH HOODS,FILTERS,TOP,SIDES OF THE COOKING EQUIPMENT THICK WITH GREASE BUILDUP ON THEM PULL ALL EQUIPMENT OUT FROM THE WALLS AND CLEAN BEHIND THEN ALSO THICK WITH GREASE BUILDUP. INTERIORS AND EXTERIORS OF COOLERS AND FREEZERS IN SALAD PREP STATION AREA, EXTERIORS OF DEEP FRYER STATION IN REAR FOOD PREP AREA. DEFROST REACH-IN FREEZER BY DEEP FRYER STATION IN REAR, REACH-IN COOLER IN FRONT DRIVE-THRU WINDOW AREA, STORAGE RACKS IN BASEMENT WHERE NEEDED, EXTERIORS AND SIDES OF ALL EQUIPMENT IN SMOOTHIE PREP STATION AREA. CLEAN ALL OTHER UNCLEAN SURFACES THROUGHOUT"
1307423,MCDONALD'S,1490035,6900 S LAFAYETTE AVE,CHICAGO,IL,60621,41.769155335336,-87.6268126762725,2014-05-02,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","CLEAN THE FOLLOWING: BOTH HOODS,FILTERS,TOP,SIDES OF THE COOKING EQUIPMENT THICK WITH GREASE BUILDUP ON THEM PULL ALL EQUIPMENT OUT FROM THE WALLS AND CLEAN BEHIND THEN ALSO THICK WITH GREASE BUILDUP. INTERIORS AND EXTERIORS OF COOLERS AND FREEZERS IN SALAD PREP STATION AREA, EXTERIORS OF DEEP FRYER STATION IN REAR FOOD PREP AREA. DEFROST REACH-IN FREEZER BY DEEP FRYER STATION IN REAR, REACH-IN COOLER IN FRONT DRIVE-THRU WINDOW AREA, STORAGE RACKS IN BASEMENT WHERE NEEDED, EXTERIORS AND SIDES OF ALL EQUIPMENT IN SMOOTHIE PREP STATION AREA. CLEAN ALL OTHER UNCLEAN SURFACES THROUGHOUT  "
1307489,MCDONALD'S RESTAURANT,1678414,6336 S ASHLAND AVE,CHICAGO,IL,60636,41.7783609760376,-87.6643368634279,2014-06-04,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","MUST DEFROST A CLEAN THE DOUBLE DOOR REACH IN FREEZER HAS ICE BUILD UP AND FOOD DEBRIS INSIDE.     CLEAN AND MAINTAIN THE FOLLOWING INTERIOR AND EXTERIOR CABINETS, BEVERAGE MACHINE, SOFT SERVE MACHINE, NOZZLES AND SPIGOTS, MC CAFE STATION, COOLERS,GRILL AREA,SMALL HOOD ABOVE FRYER AND FRYER CABINETS.   "
1307694,MCDONALD'S,1874347,6515 S WESTERN AVE,CHICAGO,IL,60636,41.7751165659088,-87.6833858388708,2014-10-10,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","MUST CLEAN THE TABLE IN THE BREAK ROOM AFTER IT IS USED EACH TIME. ALSO CLEAN ORANGE JUICE MACHINE, CREAMER, FRAPPE, SMOOTHIE AND POP MACHINES DRIP TRAYS, NOZZLES AND SPIGOTS, BLENDERS, CABINETS UNDER ICE CREAM MACHINE AND ALL(SPILLS).  "
1313242,"MCDONALD'S RESTAURANT OF ILLINOIS,INC (MCDONALD'S RESTAURANT)",1069488,500 W MADISON ST,CHICAGO,IL,60661,41.8819943382051,-87.6397586848809,2012-10-26,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS","MUST REPAIR GASKET AT ONE DOR MILK COOLER AT FRONT SERVICE AREA.MUST CLEAN YOGURT MACHINE AND ALL COFFEE STATIONS TO REMOVE FOOD SPLASHES AND FOOD DEBRIS. MUST CLEAN COUNTER TOPS TO REMOVE SAME AS STATED ABOVE. MUST ALSO DETAIL CLEAN AND SANITIZE EXTERIOR OF ICE MACHINE TO REMOVE STICKY SODA SYRUP. ALSO INTERIOR OF ICE MACHINE LID.  "
1319264,MCDONALD'S,1517920,7900 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60619,41.7510204706819,-87.615102245534,2012-12-07,Pass,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",DETAIL CLEAN THE INTERIOR OF FRYERS AND THE INTERIOR TOP PANEL OF THE 1ST ICE MACHINE.  ALSO CLEAN TOILET IN MENS WASHROOM.
1319356,MCDONALD'S RESTAURANT,1678414,6336 S ASHLAND AVE,CHICAGO,IL,60636,41.7783609760376,-87.6643368634279,2013-01-28,Pass w/ Conditions,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE",NOTED POTENTIALLY HAZARDOUS FOODS AT IMPROPER TEMPERATURES.  NOTED APPROXIMATELY 3LBS OF SAUSAGE AND EGG BREAKFAST BURRITOS  AND STEAK BURRITOS AT AN IMPROPER TEMPERATURE OF 58 DEGREES F.  MUST MAINTAIN POTENTIALLY HAZARDOUS FOODS AT 40 DEGREES F AND BELOW OR 140 DEGREES F AND ABOVE.  CRITICAL CITATION ISSUED 7-38-005A
1319356,MCDONALD'S RESTAURANT,1678414,6336 S ASHLAND AVE,CHICAGO,IL,60636,41.7783609760376,-87.6643368634279,2013-01-28,Pass w/ Conditions,33,"FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS",MUST DETAIL CLEAN THE EXTERIOR OF ALL EQUIPMENT ON SITE.
